x, y, z, yaw
1.45553, 0.219472, 0.298462, 2
1.18319, 2.29705, 0.24008, 4
1.29288, 0.572237, 0.280093, 7
1.18884, 2.29121, 0.24109, 4
1.46013, 0.219273, 0.299037, 2
1.24511, 0.59361, 0.271396, 7
1.18637, 2.29344, 0.240487, 4
1.44904, 0.219947, 0.29732, 2
1.26225, 0.586469, 0.274476, 7
1.45394, 0.219499, 0.297474, 2
1.18131, 2.29956, 0.23982, 4
1.27507, 0.579986, 0.276159, 7
1.44172, 0.220149, 0.295591, 2
1.19731, 2.28146, 0.242277, 4
1.23744, 0.597461, 0.27016, 7
1.42612, 0.221178, 0.293103, 2
1.20461, 2.27356, 0.243728, 4
1.24954, 0.590994, 0.272007, 7
1.1928, 2.28653, 0.241928, 4
1.42978, 0.220204, 0.29332, 2
1.26118, 0.58735, 0.274144, 7
1.18341, 2.29733, 0.24019, 4
1.44591, 0.219851, 0.296007, 2
1.25334, 0.589378, 0.272622, 7
1.18371, 2.29644, 0.240356, 4
1.41231, 0.22176, 0.290262, 2
1.25203, 0.589872, 0.272615, 7
1.1836, 2.29656, 0.239705, 4
1.43434, 0.22072, 0.294177, 2
1.25098, 0.591436, 0.272218, 7
1.44646, 0.219684, 0.296118, 2
1.2604, 0.587212, 0.273755, 7
1.18481, 2.29549, 0.240083, 4
1.45134, 0.219397, 0.297185, 2
1.18839, 2.29153, 0.24065, 4
1.26208, 0.586546, 0.274107, 7
1.44876, 0.219636, 0.296536, 2
1.1926, 2.28674, 0.241424, 4
1.2622, 0.586625, 0.274164, 7
1.44978, 0.219629, 0.296837, 2
1.18968, 2.29028, 0.240535, 4
1.24171, 0.595564, 0.270957, 7
1.18807, 2.29176, 0.240446, 4
1.45099, 0.219553, 0.297044, 2
1.25457, 0.590159, 0.272514, 7
1.18043, 2.30049, 0.23933, 4
1.45668, 0.219454, 0.297939, 2
1.25738, 0.588729, 0.27309, 7
1.18128, 2.29995, 0.239149, 4
1.46193, 0.218908, 0.298853, 2
1.30529, 0.566671, 0.281649, 7
1.19792, 2.28121, 0.242405, 4
1.43883, 0.220682, 0.294919, 2
1.28104, 0.577799, 0.277781, 7
1.44356, 0.219726, 0.297426, 2
1.20409, 2.27221, 0.244938, 4
1.23015, 0.599642, 0.269724, 7
1.42207, 0.219455, 0.293844, 2
1.19197, 2.28462, 0.241624, 4
1.26549, 0.582986, 0.276566, 7
1.4249, 0.219364, 0.292492, 2
1.1884, 2.28962, 0.237811, 4
1.25863, 0.585665, 0.273124, 7
1.18395, 2.30337, 0.23501, 4
1.42991, 0.223518, 0.288497, 2
1.26125, 0.589597, 0.27086, 7
1.22792, 2.26884, 0.238957, 4
1.43439, 0.231467, 0.289092, 2
1.25414, 0.602494, 0.265865, 7
1.22225, 2.29697, 0.232307, 4
1.45583, 0.24229, 0.286384, 2
1.29809, 0.597926, 0.267923, 7
1.25243, 2.29307, 0.232904, 4
1.40979, 0.265703, 0.274673, 2
1.24425, 0.643259, 0.254217, 7
1.42228, 0.285582, 0.273528, 2
1.25256, 2.32791, 0.228867, 4
1.31379, 0.635556, 0.264354, 7
1.4125, 0.310848, 0.269758, 2
1.3066, 2.30097, 0.237025, 4
1.27232, 0.679333, 0.253214, 7
1.26468, 2.37888, 0.224378, 4
1.43232, 0.327607, 0.269466, 2
1.27369, 0.698899, 0.249979, 7
1.42891, 0.339069, 0.266967, 2
1.30801, 2.34975, 0.228785, 4
1.31752, 0.692329, 0.255449, 7
1.31856, 2.34115, 0.227139, 4
1.44839, 0.336926, 0.268166, 2
1.29964, 0.701552, 0.247458, 7
1.29023, 2.37479, 0.21672, 4
1.45668, 0.333861, 0.262562, 2
